2019/05/09 13:02:00 [emerg] 1#1: unexpected end of parameter, expecting ";" in command line
2019/10/22 12:58:07 [error] 12#12: *44 connect() failed (111: Connection refused) while connecting to upstream, client: 180.158.189.108, server: tb.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.134.81:10021/", host: "tb.haitunzhuan.com"
2019/10/22 12:58:12 [error] 12#12: *44 connect() failed (111: Connection refused) while connecting to upstream, client: 180.158.189.108, server: tb.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.134.81:10021/", host: "tb.haitunzhuan.com"
2019/12/21 08:55:43 [error] 12#12: *18887 connect() failed (111: Connection refused) while connecting to upstream, client: 163.172.105.97, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2019/12/21 08:55:44 [error] 12#12: *18889 connect() failed (111: Connection refused) while connecting to upstream, client: 163.172.105.97, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2019/12/21 17:42:00 [error] 12#12: *21749 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2019/12/21 18:41:22 [error] 12#12: *22228 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2019/12/23 13:04:23 [error] 12#12: *30654 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 116.227.128.125, server: aso.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.134.81:39080/", host: "aso.haitunzhuan.com"
2019/12/24 00:19:25 [error] 12#12: *35707 connect() failed (111: Connection refused) while connecting to upstream, client: 193.188.22.234, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2019/12/26 02:11:23 [error] 12#12: *49784 connect() failed (111: Connection refused) while connecting to upstream, client: 193.188.22.234, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/01/13 12:06:41 [error] 12#12: *159962 connect() failed (111: Connection refused) while connecting to upstream, client: 163.172.105.97, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/01/13 12:06:41 [error] 12#12: *159964 connect() failed (111: Connection refused) while connecting to upstream, client: 163.172.105.97, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/01/17 09:32:44 [error] 12#12: *180700 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/01/17 11:18:54 [error] 12#12: *180853 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/01/27 16:33:19 [error] 12#12: *192924 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/01/27 18:13:17 [error] 12#12: *192964 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/09 17:52:10 [error] 12#12: *210618 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/09 19:28:35 [error] 12#12: *210978 connect() failed (111: Connection refused) while connecting to upstream, client: 185.156.177.63, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:21:16 [error] 12#12: *227405 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:39 [error] 12#12: *227407 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:40 [error] 12#12: *227409 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:40 [error] 12#12: *227411 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227413 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227415 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227417 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227419 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227421 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227423 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227425 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227427 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227429 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227431 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227433 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227435 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227437 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227439 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227441 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227443 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227445 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227447 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227449 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227451 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227453 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:41 [error] 12#12: *227455 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227457 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227459 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227461 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227463 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227465 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227467 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227469 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227471 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227473 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227475 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227477 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227479 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227481 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227483 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227485 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227487 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227489 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227491 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227493 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227495 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:42 [error] 12#12: *227497 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:43 [error] 12#12: *227499 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:43 [error] 12#12: *227501 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:43 [error] 12#12: *227503 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/19 00:29:43 [error] 12#12: *227505 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
